(0, [24, 'Luca', 'male', 'Stolnici'])
(3147, [36, 'Jure', 'male', 'Șerbu'])
(3148, [35, 'Milan', 'male', 'Bozga'])
(3149, [42, 'Zenovia', 'female', 'Burileanu'])
(3150, [21, 'Anabela', 'female', 'Toneanu'])
(3151, [26, 'Anila', 'female', 'Firulescu'])
(3152, [36, 'Zoran', 'male', 'Bašić'])
(3153, [26, 'Aldin', 'male', 'Barna'])
(3154, [23, 'Mevludin', 'male', 'Dushku'])
(3155, [60, 'Dragan', 'male', 'Buhuș'])
(3156, [28, 'Rodica', 'female', 'Lupescu'])
(3157, [25, 'Ionuț', 'male', 'Celibidache'])
(3158, [19, 'Ludmila', 'female', 'Rusescu'])
(3159, [44, 'Veronica', 'female', 'Grecescu'])
(3160, [22, 'Pătru', 'male', 'Panțuru'])
(3161, [31, 'Edin', 'male', 'Budeanu'])
(3162, [31, 'Elvir', 'male', 'Ciortea'])
(3163, [31, 'Kristina', 'female', 'Deac'])
(3164, [22, 'Carmen', 'female', 'Josan'])
(3165, [28, 'Leonard', 'male', 'Ionescu'])
(3166, [18, 'Tinca', 'female', 'Olari'])
(3167, [23, 'Dejan', 'male', 'Neaga'])
(3168, [26, 'Viorel', 'male', 'Uglar'])
(3169, [19, 'Azema', 'female', 'Lipă'])
(3170, [24, 'Dženan', 'male', 'Morar'])
(3171, [23, 'Armela', 'female', 'Cazacu'])
(3172, [22, 'Armela', 'female', 'Buhuș'])
(3173, [45, 'Džana', 'female', 'Drăghici'])
(3174, [19, 'Alida', 'female', 'Hočevar'])
(3175, [18, 'Sanjin', 'male', 'Horvat'])
(3176, [19, 'Eliza', 'female', 'Mitu'])
(3177, [30, 'Jean', 'male', 'Muscalu'])
(3178, [46, 'Casanda', 'female', 'Cernescu'])
(3179, [34, 'Maxim', 'male', 'Leca'])
(3180, [43, 'Romeo', 'male', 'Chindriș'])
(3181, [37, 'Stancu', 'male', 'Filimon'])
(3182, [41, 'Daniela', 'female', 'Bocoianu'])
(3183, [29, 'Benone', 'male', 'Coandă'])
(3184, [32, 'Zara', 'female', 'Măzărachi'])
(3185, [23, 'Nejc', 'male', 'Drăgulescu'])
(3186, [18, 'Zeno', 'male', 'Ghideanu'])
(3187, [19, 'Dana', 'female', 'Murgescu'])
(3188, [37, 'Ejup', 'male', 'Rusescu'])
(3189, [43, 'Petrică', 'male', 'Pășcanu'])
(3190, [18, 'Janeta', 'female', 'Rădescu'])
(3191, [35, 'Una', 'female', 'Țuțea'])
(3192, [64, 'Pamela', 'female', 'Hadžić'])
(3193, [40, 'Bogdan', 'male', 'Papacioc'])
(3194, [33, 'Maximilian', 'male', 'Muratović'])
(3195, [20, 'Victor', 'male', 'Spirescu'])
(3196, [20, 'Tatiana', 'female', 'Vânătoru'])
(3197, [46, 'Henrieta', 'female', 'Marjanović'])
(3198, [25, 'Milena', 'female', 'Bărlea'])
(3199, [38, 'Dorinel', 'male', 'Andoni'])
(3200, [18, 'Leopoldina', 'female', 'Tatomirescu'])
(3201, [48, 'Lucențiu', 'male', 'Adameșteanu'])
(3202, [30, 'Ionel', 'male', 'Enache'])
(3203, [58, 'Sidorela', 'female', 'Pădurar'])
(3204, [24, 'Timea', 'female', 'Lotru'])
(3205, [51, 'Marija', 'female', 'Argetoianu'])
(3206, [25, 'Nermin', 'male', 'Pavlič'])
(3207, [41, 'Lana', 'female', 'Morțun'])
(3208, [23, 'Dženana', 'female', 'Chelcea'])
(3209, [61, 'Amra', 'female', 'Argetoianu'])
(3210, [18, 'Luciana', 'female', 'Carafoli'])
(3211, [27, 'Marinela', 'female', 'Giulian'])
(3212, [18, 'Simi', 'male', 'Călugăreanu'])
(3213, [27, 'Andi', 'male', 'Muscă'])
(3214, [22, 'Mirela', 'female', 'Muscă'])
(3215, [37, 'Amila', 'female', 'Prifti'])
(3216, [43, 'Kerim', 'male', 'Davidovici'])
(3217, [49, 'Severin', 'male', 'Orășan'])
(3218, [43, 'Bartolomeu', 'male', 'Udrea'])
(3219, [33, 'Adelaida', 'female', 'David'])
(3220, [62, 'Nechifor', 'male', 'Caranfil'])
(3221, [32, 'Lana', 'female', 'Budescu'])
(3222, [21, 'Iridenta', 'female', 'Sechelariu'])
(3223, [53, 'Maja', 'female', 'Rădescu'])
(3224, [21, 'Ioanina', 'female', 'Bîrlea'])
(3225, [19, 'Avdo', 'male', 'Slaivici'])
(3226, [40, 'Petre', 'male', 'Olari'])
(3227, [18, 'Neven', 'male', 'Țuțea'])
(3228, [38, 'Amedeu', 'male', 'Toneanu'])
(3229, [43, 'Asja', 'female', 'Cusin'])
(3230, [18, 'Cătălina', 'female', 'Manțog'])
(3231, [25, 'Kristina', 'female', 'Sireteanu'])
(3232, [41, 'Lelia', 'female', 'Chebac'])
(3233, [34, 'Sidorela', 'female', 'Mureșanu'])
(3234, [20, 'Antonie', 'male', 'Rosetti'])
(3235, [23, 'Jasna', 'female', 'Kovač'])
(3236, [31, 'Monica', 'female', 'Caranica'])
(3237, [27, 'Iuliu', 'male', 'Magheru'])
(3238, [27, 'Dragan', 'male', 'Becheru'])
(3239, [92, 'Venera', 'female', 'Pușcaș'])
(3240, [50, 'Cezar', 'male', 'Amânar'])
(3241, [79, 'Žiga', 'male', 'Brașoveanu'])
(3242, [20, 'Olimpia', 'female', 'Șelmaru'])
(3243, [40, 'Ivana', 'female', 'Papacioc'])
(3244, [24, 'Dora', 'female', 'Afrom'])
(3245, [18, 'Iulia', 'female', 'Lascu'])
(3246, [54, 'Enes', 'male', 'Fulga'])
(3247, [39, 'Doriana', 'female', 'Pascu'])
(3248, [35, 'George', 'male', 'Divjak'])
(3249, [27, 'Carla', 'female', 'Mitu'])
(3250, [26, 'Ilinca', 'female', 'Cardaș'])
(3251, [59, 'Melina', 'female', 'Iordăchescu'])
(3252, [23, 'Marius', 'male', 'Hurezeanu'])
(3253, [51, 'Alistar', 'male', 'Bujor'])
(3254, [59, 'Janina', 'female', 'Ciobanu'])
(3255, [21, 'Rareș', 'male', 'Dorobanțu'])
(3256, [22, 'Mioara', 'female', 'Mumu'])
(3257, [33, 'Anila', 'female', 'Maluțan'])
(3258, [58, 'Nidia', 'female', 'Corbea'])
(3259, [42, 'Ilinca', 'female', 'Moțoc'])
(3260, [26, 'Iosif', 'male', 'Sireteanu'])
(3261, [43, 'Dida', 'female', 'Zupan'])
(3262, [20, 'Hortensia', 'female', 'Davidovici'])
(3263, [95, 'Mioara', 'female', 'Hodorogea'])
(3264, [30, 'Roxelana', 'female', 'Manea'])
(3265, [51, 'Noel', 'male', 'Caranfil'])
(3266, [23, 'Blaž', 'male', 'Mihăescu'])
(3267, [21, 'Antoniu', 'male', 'Manciulea'])
(3268, [26, 'Rada', 'female', 'Calotă'])
(3269, [33, 'Lorik', 'male', 'Holda'])
(3270, [28, 'Franjo', 'male', 'Adamescu'])
(3271, [35, 'Anda', 'female', 'Cocea'])
(3272, [21, 'Anda', 'female', 'Neculce'])
(3273, [24, 'Loredana', 'female', 'Câmpineanu'])
(3274, [28, 'Ieremia', 'male', 'Pacepa'])
(3275, [27, 'Ionuț', 'male', 'Udrea'])
(3276, [32, 'Zlatan', 'male', 'Petrescu'])
(3277, [20, 'Tudora', 'female', 'Crăciun'])
(3278, [24, 'Orgest', 'male', 'Predojević'])
(3279, [26, 'Marko', 'male', 'Huniade'])
(3280, [20, 'Mira', 'female', 'Manciulea'])
(3281, [18, 'Megi', 'female', 'Toderaș'])
(3282, [37, 'Rodica', 'female', 'Silaș'])
(3283, [20, 'Tina', 'female', 'Tatomirescu'])
(3284, [20, 'Anica', 'female', 'Lupu'])
(3285, [36, 'Emina', 'female', 'Cîmpeanu'])
(3286, [45, 'Iasmina', 'female', 'Greceanu'])
(3287, [18, 'Mirela', 'female', 'Tudan'])
(3288, [18, 'Haralamb', 'male', 'Caraciobanu'])
(3289, [18, 'Azra', 'female', 'Muscă'])
(3290, [32, 'Iustin', 'male', 'Tahirović'])
(3291, [36, 'Emanuela', 'female', 'Chelcea'])
(3292, [33, 'Avram', 'male', 'Filipescu'])
(3293, [28, 'Ilona', 'female', 'Movilă'])
(3294, [20, 'Cipriana', 'female', 'Săceanu'])
(3295, [90, 'Greis', 'female', 'Kola'])
(3296, [41, 'Sara', 'female', 'Bădulescu'])
(3297, [23, 'Frančiška', 'female', 'Ciorioianu'])
(3298, [18, 'Cristobal', 'male', 'Văsescu'])
(3299, [21, 'Sladžan', 'male', 'Tutoveanu'])
(3300, [27, 'Jasna', 'female', 'Papură'])
(3301, [20, 'Eric', 'male', 'Păcurariu'])
(3302, [60, 'Sorina', 'female', 'Luchian'])
(3303, [59, 'Enrik', 'male', 'Morar'])
(3304, [74, 'Eusebia', 'female', 'Goma'])
(3305, [36, 'Dorli', 'female', 'Goma'])
(3306, [24, 'Paraschiva', 'female', 'Papacioc'])
(3307, [19, 'Gelu', 'male', 'Noica'])
(3308, [20, 'Saveta', 'female', 'Câmpeanu'])
(3309, [23, 'Florentina', 'female', 'Hoxha'])
(3310, [78, 'Niculina', 'female', 'Avramescu'])
(3311, [30, 'Dorel', 'male', 'Negoiță'])
(3312, [32, 'Steluța', 'female', 'Ungheanu'])
(3313, [33, 'Gențiana', 'female', 'Arghezi'])
(3314, [39, 'Alesandro', 'male', 'Văsescu'])
(3315, [24, 'Iris', 'female', 'Budescu'])
(3316, [21, 'Zana', 'female', 'Burcă'])
(3317, [18, 'Dženan', 'male', 'Bîrlea'])
(3318, [28, 'Robertina', 'female', 'Runceanu'])
(3319, [20, 'Adea', 'female', 'Cazan'])
(3320, [27, 'Antonie', 'male', 'Brașoveanu'])
(3321, [29, 'Dorinel', 'male', 'Vâlcu'])
(3322, [19, 'Ioana', 'female', 'Bîrlea'])
(3323, [34, 'Amela', 'female', 'Matković'])
(3324, [23, 'Alban', 'male', 'Tămaș'])
(3325, [29, 'Andreja', 'female', 'Badea'])
(3326, [29, 'Ludmila', 'female', 'Cernescu'])
(3327, [26, 'Aglaia', 'female', 'Udrea'])
(3328, [22, 'Boris', 'male', 'Câmpineanu'])
(3329, [23, 'David', 'male', 'Hribar'])
(3330, [46, 'Denis', 'male', 'Kodra'])
(3331, [46, 'Dušan', 'male', 'Bănulescu'])
(3332, [30, 'Hajrudin', 'male', 'Gojdu'])
(3333, [48, 'Fahret', 'male', 'Stănculescu'])
(3334, [19, 'Costache', 'male', 'Dorobanțu'])
(3335, [51, 'Ioan', 'male', 'Câmpineanu'])
(3336, [37, 'Virginia', 'female', 'Cihac'])
(3337, [35, 'Sabina', 'female', 'Buia'])
(3338, [21, 'Andrej', 'male', 'Ciortea'])
(3339, [27, 'Goran', 'male', 'Xhafa'])
(3340, [23, 'Arian', 'male', 'Almășan'])
(3341, [28, 'Tina', 'female', 'Hristu'])
(3342, [55, 'Henrieta', 'female', 'Preoteasa'])
(3343, [38, 'Barbu', 'male', 'Rîpă'])
(3344, [90, 'Roxana', 'female', ':azu'])
(3345, [19, 'Zana', 'female', ':azu'])
(3346, [20, 'Octavia', 'female', 'Goma'])
(3347, [34, 'Hajrudin', 'male', 'Soltan'])
(3348, [20, 'Irinel', 'male', 'Neamțu'])
(3349, [57, 'Nicoară', 'male', 'Kavčič'])
(3350, [20, 'Ernest', 'male', 'Bălceanu'])
(3351, [39, 'Amalia', 'female', 'Becali'])
(3352, [23, 'Megi', 'female', 'Negoiță'])
(3353, [23, 'Amra', 'female', 'Russo'])
(3354, [94, 'Andra', 'female', 'Andreoiu'])
(3355, [25, 'Asja', 'female', 'Negreanu'])
(3356, [21, 'Adea', 'female', 'Cândea'])
(3357, [40, 'Anastasia', 'female', 'Buia'])
(3358, [18, 'Margareta', 'female', 'Mogoș'])
(3359, [64, 'Mitică', 'male', 'Brâncoveanu'])
(3360, [39, 'Alisa', 'female', 'Datcu'])
(3361, [18, 'Faris', 'male', 'Spirescu'])
(3362, [43, 'Mojca', 'female', 'Giulian'])
(3363, [30, 'Amila', 'female', 'Cusin'])
(3364, [19, 'Octav', 'male', 'Alifantis'])
(3365, [33, 'Zoran', 'male', 'Fulga'])
(3366, [18, 'Jožef', 'male', 'Budeanu'])
(3367, [25, 'Costin', 'male', 'Izetbegović'])
(3368, [42, 'Sergiu', 'male', 'Shyti'])
(3369, [20, 'Tania', 'female', 'Eșanu'])
(3370, [19, 'Radu', 'male', 'Mușat'])
(3371, [18, 'Ferida', 'female', 'Berindei'])
(3372, [21, 'Codrina', 'female', 'Zupan'])
(3373, [25, 'Andrej', 'male', 'Făgărășanu'])
(3374, [21, 'Evanghelina', 'female', 'Trandafir'])
(3375, [23, 'Leopoldina', 'female', 'Pleșa'])
(3376, [32, 'Amra', 'female', 'Șchiopu'])
(3377, [19, 'Hakija', 'male', 'Cernat'])
(3378, [20, 'Stanislav', 'male', 'Iordăchescu'])
(3379, [19, 'Miha', 'male', 'Demirović'])
(3380, [31, 'Achim', 'male', 'Neagu'])
(3381, [26, 'Venera', 'female', 'Cazan'])
(3382, [21, 'Angel', 'male', 'Afrom'])
(3383, [32, 'Franc', 'male', 'Mogoș'])
(3384, [23, 'Hajro', 'male', 'Găitan'])
(3385, [46, 'Memsudin', 'male', 'Bilașco'])
(3386, [56, 'Fabiana', 'female', 'Macovei'])
(3387, [23, 'Iustin', 'male', 'Carafoli'])
(3388, [19, 'Sara', 'female', 'Răceanu'])
(3389, [31, 'Amalia', 'female', 'Majstorović'])
(3390, [86, 'Alexantra', 'female', 'Sirma'])
(3391, [46, 'Bogdana', 'female', 'Turcdeanu'])
(3392, [18, 'Leonard', 'male', 'Lobonț'])
(3393, [22, 'David', 'male', 'Dobrin'])
(3394, [21, 'Călin', 'male', 'Marjanović'])
(3395, [44, 'Aida', 'female', 'Halippa'])
(3396, [18, 'Monica', 'female', 'Silaș'])
(3397, [19, 'Fahro', 'male', 'Nottara'])
(3398, [26, 'Antim', 'male', 'Brâncoveanu'])
(3399, [20, 'Rebeca', 'female', 'Tudan'])
(3400, [42, 'Petrică', 'male', 'Toneanu'])
(3401, [43, 'Ion', 'male', 'Sandu'])
(3402, [30, 'Jasmina', 'female', 'Costea'])
(3403, [30, 'Elvira', 'female', 'Kiazim'])
(3404, [27, 'Marija', 'female', 'Caragiu'])
(3405, [37, 'Finka', 'female', 'Zajc'])
(3406, [96, 'Steliana', 'female', 'Silaș'])
(3407, [37, 'Lascăr', 'male', 'Pădurețu'])
(3408, [21, 'Teohari', 'male', 'Suceveanu'])
(3409, [25, 'Andrej', 'male', 'Burdujan'])
(3410, [20, 'Adam', 'male', 'Bîrlea'])
(3411, [34, 'Iulian', 'male', 'Kovač'])
(3412, [39, 'Darja', 'female', 'Gudelj'])
(3413, [32, 'Zamfira', 'female', 'Miclăuș'])
(3414, [18, 'Dorina', 'female', 'Neaga'])
(3415, [20, 'Suzana', 'female', 'Macri'])
(3416, [22, 'Alesandro', 'male', 'Papahagi'])
(3417, [24, 'Elvir', 'male', 'Iordache'])
(3418, [25, 'Lara', 'female', 'Petrescu'])
(3419, [31, 'Majda', 'female', 'Fugaru'])
(3420, [29, 'Elvira', 'female', 'Guțu'])
(3421, [20, 'Paraschiva', 'female', 'Lobonț'])
(3422, [35, 'Estera', 'female', 'Bilașco'])
(3423, [21, 'Laurian', 'male', 'Preoteasa'])
(3424, [21, 'Speranța', 'female', 'Toduță'])
(3425, [22, 'Albertina', 'female', 'Topor'])
(3426, [52, 'Damian', 'male', 'Pascali'])
(3427, [21, 'Majda', 'female', 'Hočevar'])
(3428, [19, 'Ștefana', 'female', 'Vidmar'])
(3429, [25, 'Dumitru', 'male', 'Moroșanu'])
(3430, [38, 'Cipriana', 'female', 'Covaci'])
(3431, [60, 'Fabian', 'male', 'Burdujan'])
(3432, [39, 'Pompilia', 'female', 'Boștină'])
(3433, [18, 'Karla', 'female', 'Almașanu'])
(3434, [38, 'Goran', 'male', 'Lepădatu'])
(3435, [39, 'Brăduț', 'male', 'Edeleanu'])
(3436, [39, 'Sabina', 'female', 'Naghi'])
(3437, [44, 'Kenan', 'male', 'Baghiu'])
(3438, [24, 'Filofteia', 'female', 'Goma'])
(3439, [88, 'Aleodor', 'male', 'Vidmar'])
(3440, [30, 'Nora', 'female', 'Drăgulescu'])
(3441, [27, 'Aurora', 'female', 'Sabău'])
(3442, [28, 'Jean', 'male', 'Baragadiru'])
(3443, [20, 'Timur', 'male', 'Suceveanu'])
(3444, [19, 'Mioara', 'female', 'Almășan'])
(3445, [25, 'Nada', 'female', 'Racoveanu'])
(3446, [28, 'Zenovia', 'female', 'Bratu'])
(3447, [24, 'Filip', 'male', 'Pârvu'])
(3448, [23, 'Ilie', 'male', 'Timică'])
(3449, [35, 'Octav', 'male', 'Grecu'])
(3450, [27, 'Dženan', 'male', ':azu'])
(3451, [20, 'Alis', 'female', 'Leka'])
(3452, [60, 'Stanislav', 'male', 'Magheru'])
(3453, [18, 'Andrei', 'male', 'Simu'])
(3454, [21, 'Antonia', 'female', 'Petrič'])
(3455, [28, 'Marcel', 'male', 'Lupașcu'])
(3456, [44, 'Kenan', 'male', 'Matković'])
(3457, [22, 'Flaviu', 'male', 'Bădărău'])
(3458, [75, 'Aiša', 'female', 'Cosmescu'])
(3459, [23, 'Kerim', 'male', 'Olănescu'])
(3460, [31, 'Flavio', 'male', 'Drăgulescu'])
(3461, [19, 'Miha', 'male', 'Rusescu'])
(3462, [25, 'Luiza', 'female', 'Ciobanu'])
(3463, [18, 'Boštjan', 'male', 'Nițescu'])
(3464, [29, 'Alexe', 'male', 'Butoi'])
(3465, [34, 'Iuliu', 'male', 'Bercu'])
(3466, [18, 'Alis', 'female', 'Sadoveanu'])
(3467, [74, 'Aurică', 'male', 'Lambru'])
(3468, [25, 'Aleksandar', 'male', 'Dascălu'])
(3469, [24, 'Bogdan', 'male', 'Șerbănescu'])
(3470, [43, 'Urška', 'female', 'Kapić'])
(3471, [22, 'Carla', 'female', 'Duro'])
(3472, [25, 'Cipriana', 'female', 'Budeanu'])
(3473, [47, 'Cătălin', 'male', 'Iacobescu'])
(3474, [24, 'Fikret', 'male', 'Vatamanu'])
(3475, [18, 'Anton', 'male', 'Gheorghe'])
(3476, [21, 'Mitja', 'male', 'Găină'])
(3477, [54, 'Cornel', 'male', 'Racoveanu'])
(3478, [25, 'Izet', 'male', 'Loteanu'])
(3479, [44, 'Zamfir', 'male', 'Honcescu'])
(3480, [23, 'Floarea', 'female', 'Kovač'])
(3481, [41, 'Katja', 'female', 'Košir'])
(3482, [22, 'Fiodor', 'male', 'Armășescu'])
(3483, [57, 'Panait', 'male', 'Bordea'])
(3484, [63, 'Cristofor', 'male', 'Grozescu'])
(3485, [82, 'Fadil', 'male', 'Poenaru'])
(3486, [39, 'Ioana', 'female', 'Coșbuc'])
(3487, [36, 'Megi', 'female', 'Drumur'])
(3488, [62, 'Eugenia', 'female', 'Sassu'])
(3489, [28, 'Marioara', 'female', 'Lăzăreanu'])
(3490, [39, 'Andrej', 'male', 'Popovici'])
(3491, [20, 'Hana', 'female', 'Dolgan'])
(3492, [27, 'Viorela', 'female', 'Cupșa'])
(3493, [18, 'Iustinian', 'male', 'Partoș'])
(3494, [24, 'Iulian', 'male', 'Crăciun'])
(3495, [41, 'Petru', 'male', 'Russo'])
(3496, [35, 'Edmond', 'male', 'Danciu'])
(3497, [44, 'Paula', 'female', 'Ungur'])
(3498, [88, 'Lucrețiu', 'male', 'Dănescu'])
(3499, [24, 'Catrinel', 'female', 'Tudose'])
(3500, [22, 'Vasile', 'male', 'Bilașco'])
(3501, [18, 'Crina', 'female', 'Olari'])
(3502, [18, 'Pompilia', 'female', 'Suceveanu'])
(3503, [55, 'Carina', 'female', 'Vîlcu'])
(3504, [36, 'Enkelejda', 'female', 'Murgescu'])
(3505, [21, 'Nikolina', 'female', 'Fulea'])
(3506, [28, 'Genci', 'male', 'Păturică'])
(3507, [21, 'Vanesa', 'female', 'Ungureanu'])
(3508, [27, 'Speranța', 'female', 'Mihăiță'])
(3509, [18, 'Ionel', 'male', 'Goian'])
(3510, [21, 'Eric', 'male', 'Șteflea'])
(3511, [19, 'Darja', 'female', 'Răducan'])
(3512, [27, 'Stan', 'male', 'Socolescu'])
(3513, [20, 'Adina', 'female', 'Robu'])
(3514, [36, 'Zina', 'female', 'Lambru'])
(3515, [19, 'Danko', 'male', 'Mocioni'])
(3516, [36, 'Daiana', 'female', 'Chelaru'])
(3517, [23, 'Alina', 'female', 'Radovici'])
(3518, [44, 'Codruț', 'male', 'Dedja'])
(3519, [51, 'Caius', 'male', 'Dolgan'])
(3520, [18, 'Tarik', 'male', 'Lobonț'])
(3521, [45, 'Izabela', 'female', 'Dorobanțu'])
(3522, [19, 'Davor', 'male', 'Bizău'])
(3523, [25, 'Constanța', 'female', 'Văduva'])
(3524, [20, 'Leana', 'female', 'Noica'])
(3525, [18, 'Laurențiu', 'male', 'Nišić'])
(3526, [37, 'Željko', 'male', 'Klemenčič'])
(3527, [19, 'Jusuf', 'male', 'Seciu'])
(3528, [19, 'Andrej', 'male', 'Tomoioagă'])
(3529, [25, 'Georgel', 'male', 'Șerb'])
(3530, [25, 'Lavinia', 'female', 'Ciorbea'])
(3531, [23, 'Maria', 'female', 'Muratović'])
(3532, [22, 'Martina', 'female', 'Mešić'])
(3533, [24, 'Victor', 'male', 'Almașanu'])
(3534, [82, 'Ivana', 'female', 'Grozescu'])
(3535, [19, 'Kemal', 'male', 'Klemenčič'])
(3536, [21, 'Octavia', 'female', 'Trifa'])
(3537, [20, 'Agata', 'female', 'Hurezeanu'])
(3538, [62, 'Sandu', 'male', 'Brașoveanu'])
(3539, [30, 'Geta', 'female', 'Mureșanu'])
(3540, [28, 'Dragica', 'female', 'Brașoveanu'])
(3541, [18, 'Visarion', 'male', 'Cozma'])
(3542, [26, 'Dumitra', 'female', 'Shyti'])
(3543, [56, 'Nataša', 'female', 'Drăgulescu'])
(3544, [27, 'Sinică', 'male', 'Avramescu'])
(3545, [29, 'Iuliana', 'female', 'Picior'])
(3546, [19, 'Nermin', 'male', 'Sîrghie'])
(3547, [25, 'Sanja', 'female', 'Pogor'])
(3548, [20, 'Aleksandar', 'male', 'Asachi'])
(3549, [20, 'Igor', 'male', 'Căciulescu'])
(3550, [18, 'Alisa', 'female', 'Văluță'])
(3551, [19, 'Dragana', 'female', 'Miclăuș'])
(3552, [34, 'Beniamin', 'male', 'Pleșa'])
(3553, [61, 'Fuad', 'male', 'Călina'])
(3554, [26, 'Petar', 'male', 'Žagar'])
(3555, [19, 'Mirela', 'female', 'Oancea'])
(3556, [33, 'Claudiu', 'male', 'David'])
(3557, [38, 'Adam', 'male', 'Bizjak'])
(3558, [18, 'Alexandrina', 'female', 'Săulescu'])
(3559, [20, 'Alisa', 'female', 'Caragiu'])
(3560, [59, 'Aura', 'female', 'Djuvara'])
(3561, [36, 'Nicodim', 'male', 'Simu'])
(3562, [26, 'Marioara', 'female', 'Chira'])
(3563, [18, 'Silvian', 'male', 'Țîrle'])
(3564, [27, 'Mihail', 'male', 'Neacșu'])
(3565, [32, 'Gelu', 'male', 'Fulga'])
(3566, [42, 'Vedran', 'male', 'Cornea'])
(3567, [35, 'Una', 'female', 'Botnaru'])
(3568, [18, 'Jadranka', 'female', 'Gheorghe'])
(3569, [24, 'Anemona', 'female', 'Bozga'])
(3570, [64, 'Luca', 'male', 'Bercu'])
(3571, [29, 'Consuela', 'female', 'Murgeanu'])
(3572, [38, 'Marijo', 'male', 'Coteanu'])
(3573, [34, 'Laura', 'female', 'Kovačič'])
(3574, [33, 'Dumitru', 'male', 'Cîmpeanu'])
(3575, [35, 'Hajro', 'male', 'Sorescu'])
(3576, [38, 'Marinela', 'female', 'Dragoș'])
(3577, [42, 'Ivo', 'male', 'Rakić'])
(3578, [26, 'Ramona', 'female', 'Agaparian'])
(3579, [45, 'Memsudin', 'male', 'Cernat'])
(3580, [36, 'Evelina', 'female', 'Baragadiru'])
(3581, [21, 'Adea', 'female', 'Averescu'])
(3582, [25, 'Nada', 'female', 'Bădărău'])
(3583, [66, 'Elisabeta', 'female', 'Petrič'])
(3584, [78, 'Iustinian', 'male', 'Kastelic'])
(3585, [21, 'Viviana', 'female', 'Mihăiță'])
(3586, [38, 'Ghiță', 'male', 'Iepureanu'])
(3587, [27, 'Raul', 'male', 'Crețu'])
(3588, [94, 'Mara', 'female', 'Bălceanu'])
(3589, [26, 'Ovidiu', 'male', 'Djuvara'])
(3590, [27, 'Achim', 'male', 'Moța'])
(3591, [36, 'Adis', 'male', 'Kralj'])
(3592, [30, 'Urška', 'female', 'Ungur'])
(3593, [18, 'Sandu', 'male', 'Nemescu'])
(3594, [65, 'Marilena', 'female', 'Butnariu'])
(3595, [95, 'Voicu', 'male', 'Olari'])
(3596, [18, 'Bernard', 'male', 'Bizău'])
(3597, [20, 'Safta', 'female', 'Țuțea'])
(3598, [25, 'Cazimir', 'male', 'Goanță'])
(3599, [31, 'Grațiana', 'female', 'Vădineanu'])
(3600, [62, 'Iris', 'female', 'Chebac'])
(3601, [19, 'Mălina', 'female', 'Musaj'])
(3602, [21, 'Aron', 'male', 'Poenaru'])
(3603, [31, 'Felicia', 'female', 'Brâncuși'])
(3604, [25, 'Dinka', 'female', 'Bozga'])
(3605, [24, 'Frusina', 'female', 'Antonescu'])
(3606, [38, 'Arlind', 'male', 'Bodiul'])
(3607, [19, 'Venera', 'female', 'Pavelescu'])
(3608, [27, 'Sinică', 'male', 'Cioabă'])
(3609, [18, 'Teea', 'female', 'Gliga'])
(3610, [30, 'Livia', 'female', 'Țăranu'])
(3611, [19, 'Floarea', 'female', 'Sabău'])
(3612, [19, 'Samra', 'female', 'Găină'])
(3613, [19, 'Brăduț', 'male', 'Udrea'])
(3614, [54, 'Davor', 'male', 'Dushku'])
(3615, [65, 'Aneta', 'female', 'Koren'])
(3616, [54, 'Melania', 'female', 'Cernea'])
(3617, [73, 'Eufrosina', 'female', 'Malcoci'])
(3618, [31, 'Anamaria', 'female', 'Tomoioagă'])
(3619, [34, 'Una', 'female', 'Carafoli'])
(3620, [18, 'Norbert', 'male', 'Bîrlădeanu'])
(3621, [18, 'Dochia', 'female', 'Prifti'])
(3622, [27, 'Ludmila', 'female', 'Bîrlea'])
(3623, [36, 'Iustina', 'female', 'Preda'])
(3624, [27, 'Eusebiu', 'male', 'Calotă'])
(3625, [43, 'Sorana', 'female', 'Penescu'])
(3626, [45, 'Megi', 'female', 'Țuțea'])
(3627, [26, 'Sabina', 'female', 'Ungureanu'])
(3628, [36, 'Adea', 'female', 'Hodorogea'])
(3629, [35, 'Fuad', 'male', 'Cîmpeanu'])
(3630, [21, 'David', 'male', 'Ivănceanu'])
(3631, [34, 'Lorelei', 'female', 'Ivănceanu'])
(3632, [24, 'Emanuela', 'female', 'Mitu'])
(3633, [26, 'Kerim', 'male', 'Raksi'])
(3634, [35, 'Eugen', 'male', 'Preda'])
(3635, [21, 'Savina', 'female', 'Šarić'])
(3636, [39, 'Dumitru', 'male', 'Pogor'])
(3637, [22, 'Codin', 'male', 'Astaloș'])
(3638, [18, 'Atena', 'female', 'Vâlcu'])
(3639, [42, 'Franc', 'male', 'Mlakar'])
(3640, [18, 'Basarab', 'male', 'Celibidache'])
(3641, [42, 'Julieta', 'female', 'Ungheanu'])
(3642, [24, 'Georgeta', 'female', 'Enescu'])
(3643, [58, 'Bianca', 'female', 'Dukagjini'])
(3644, [24, 'Alojz', 'male', 'Cernat'])
(3645, [57, 'Aida', 'female', 'Kos'])
(3646, [19, 'Octav', 'male', 'Deac'])
(3647, [28, 'Alistar', 'male', 'Mogoș'])
(3648, [48, 'Mateja', 'female', 'Bozga'])
(3649, [19, 'Anica', 'female', 'Avramescu'])
(3650, [34, 'Raluca', 'female', 'Cozma'])
